"ID","SCHOOL_YEAR","LEAID","District","STATE","REGION","Primary County FIPS","Primary County Name","Majority White schools","Majority Non-White schools","Equal Mix schools","NA schools","Total Schools","Percent majority White schools","Percent majority non-White schools","Percent equal mix schools","White students","Non-White students","TOTAL STUDENTS","Percent White students","Percent non-White students","DISTSIZE_DESC","Dissimilarity Index","DISNDX_DESC"
3615.00,"2023-2024","1000790","Lake Forest School District","Delaware","South","10001","Kent County",6.00,1.00,0.00,0.00,7.00,0.85,0.14,0.00,4322.00,3036.00,7358.00,0.58,0.41,"1,000 - 10,000",5.67,"Less than 10"
3616.00,"2023-2024","1000810","Laurel School District","Delaware","South","10005","Sussex County",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,2098.00,2960.00,5058.00,0.41,0.58,"1,000 - 10,000",0.93,"Less than 10"
3617.00,"2023-2024","1001080","Milford School District","Delaware","South","10005","Sussex County",0.00,6.00,0.00,0.00,6.00,0.00,1.00,0.00,4060.00,5130.00,9190.00,0.44,0.55,"1,000 - 10,000",3.20,"Less than 10"
3618.00,"2023-2024","1001240","Brandywine School District","Delaware","South","10003","New Castle County",4.00,12.00,0.00,0.00,16.00,0.25,0.75,0.00,8516.00,12184.00,20700.00,0.41,0.58,"10,001 - 50,000",17.24,"10 - 25"
3619.00,"2023-2024","1001280","New Castle County Vocational-Technical School District","Delaware","South","10003","New Castle County",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,2508.00,7056.00,9564.00,0.26,0.73,"1,000 - 10,000",26.00,"25.01 - 50"
3620.00,"2023-2024","1001300","Red Clay Consolidated School District","Delaware","South","10003","New Castle County",6.00,21.00,0.00,0.00,27.00,0.22,0.77,0.00,10878.00,18214.00,29092.00,0.37,0.62,"10,001 - 50,000",34.86,"25.01 - 50"
3621.00,"2023-2024","1001530","Seaford School District","Delaware","South","10005","Sussex County",0.00,7.00,0.00,0.00,7.00,0.00,1.00,0.00,1842.00,4992.00,6834.00,0.26,0.73,"1,000 - 10,000",3.49,"Less than 10"
3622.00,"2023-2024","1001620","Smyrna School District","Delaware","South","10001","Kent County",4.00,4.00,0.00,0.00,8.00,0.50,0.50,0.00,6096.00,5924.00,12020.00,0.50,0.49,"10,001 - 50,000",8.53,"Less than 10"
3623.00,"2023-2024","1001680","Sussex Technical School District","Delaware","South","10005","Sussex County",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1310.00,1336.00,2646.00,0.49,0.50,"1,000 - 10,000",,"NA"
3624.00,"2023-2024","1001850","Woodbridge School District","Delaware","South","10005","Sussex County",0.00,4.00,0.00,2.00,6.00,0.00,0.66,0.00,2256.00,2760.00,5016.00,0.44,0.55,"1,000 - 10,000",6.60,"Less than 10"
3625.00,"2023-2024","1100005","Cesar Chavez PCS for Public Policy","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,796.00,798.00,2.5062656641604e-03,0.99,"500 - 999",,"NA"
3626.00,"2023-2024","1100008","Friendship PCS","District Of Columbia","South","11001","District of Columbia",0.00,15.00,0.00,0.00,15.00,0.00,1.00,0.00,30.00,8992.00,9022.00,3.32520505431168e-03,0.99,"1,000 - 10,000",55.08,"More than 50"
3627.00,"2023-2024","1100009","Elsie Whitlow Stokes Community Freedom PCS","District Of Columbia","South","11001","District of Columbia",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,312.00,1074.00,1386.00,0.22,0.77,"1,000 - 10,000",43.00,"25.01 - 50"
3628.00,"2023-2024","1100011","Perry Street Preparatory PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,8.00,902.00,910.00,8.79120879120879e-03,0.99,"500 - 999",,"NA"
3629.00,"2023-2024","1100013","IDEA PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,618.00,618.00,0.00,1.00,"500 - 999",,"NA"
3630.00,"2023-2024","1100014","Maya Angelou PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,446.00,448.00,4.46428571428571e-03,0.99,"Less than 500",,"NA"
3631.00,"2023-2024","1100015","Meridian PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,32.00,1210.00,1242.00,0.02,0.97,"1,000 - 10,000",,"NA"
3632.00,"2023-2024","1100019","Washington Latin PCS","District Of Columbia","South","11001","District of Columbia",1.00,2.00,0.00,0.00,3.00,0.33,0.66,0.00,936.00,1132.00,2068.00,0.45,0.54,"1,000 - 10,000",7.85,"Less than 10"
3633.00,"2023-2024","1100020","Roots PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,160.00,160.00,0.00,1.00,"Less than 500",,"NA"
3634.00,"2023-2024","1100022","SEED PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,504.00,504.00,0.00,1.00,"500 - 999",,"NA"
3635.00,"2023-2024","1100029","Cedar Tree Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,4.00,852.00,856.00,4.67289719626168e-03,0.99,"500 - 999",,"NA"
3636.00,"2023-2024","1100030","District of Columbia Public Schools","District Of Columbia","South","11001","District of Columbia",11.00,106.00,0.00,0.00,117.00,0.09,0.90,0.00,17814.00,84319.00,102133.00,0.17,0.82,"More than 100,000",61.80,"More than 50"
3637.00,"2023-2024","1100031","KIPP DC PCS","District Of Columbia","South","11001","District of Columbia",0.00,20.00,0.00,0.00,20.00,0.00,1.00,0.00,36.00,14610.00,14646.00,2.45800901269971e-03,0.99,"10,001 - 50,000",70.45,"More than 50"
3638.00,"2023-2024","1100032","Latin American Montessori Bilingual PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,494.00,616.00,1110.00,0.44,0.55,"1,000 - 10,000",,"NA"
3639.00,"2023-2024","1100034","Thurgood Marshall Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,676.00,676.00,0.00,1.00,"500 - 999",,"NA"
3640.00,"2023-2024","1100035","Capital City PCS","District Of Columbia","South","11001","District of Columbia",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,88.00,1936.00,2024.00,0.04,0.95,"1,000 - 10,000",23.34,"10 - 25"
3641.00,"2023-2024","1100039","Paul PCS","District Of Columbia","South","11001","District of Columbia",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,6.00,1496.00,1502.00,3.99467376830892e-03,0.99,"1,000 - 10,000",8.37,"Less than 10"
3642.00,"2023-2024","1100042","DC Bilingual PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,348.00,810.00,1158.00,0.30,0.69,"1,000 - 10,000",,"NA"
3643.00,"2023-2024","1100043","E.L. Haynes PCS","District Of Columbia","South","11001","District of Columbia",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,184.00,2162.00,2346.00,0.07,0.92,"1,000 - 10,000",57.79,"More than 50"
3644.00,"2023-2024","1100044","Mary McLeod Bethune Day Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,40.00,682.00,722.00,0.05,0.94,"500 - 999",,"NA"
3645.00,"2023-2024","1100045","Two Rivers PCS","District Of Columbia","South","11001","District of Columbia",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,484.00,1560.00,2044.00,0.23,0.76,"1,000 - 10,000",15.23,"10 - 25"
3646.00,"2023-2024","1100048","DC Prep PCS","District Of Columbia","South","11001","District of Columbia",0.00,6.00,0.00,0.00,6.00,0.00,1.00,0.00,8.00,4280.00,4288.00,1.86567164179104e-03,0.99,"1,000 - 10,000",60.79,"More than 50"
3647.00,"2023-2024","1100049","Eagle Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,4.00,780.00,784.00,5.10204081632653e-03,0.99,"500 - 999",68.97,"More than 50"
3648.00,"2023-2024","1100051","Hope Community PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,452.00,454.00,4.40528634361234e-03,0.99,"Less than 500",,"NA"
3649.00,"2023-2024","1100054","AppleTree Early Learning PCS","District Of Columbia","South","11001","District of Columbia",1.00,5.00,0.00,0.00,6.00,0.16,0.83,0.00,138.00,1014.00,1152.00,0.11,0.88,"1,000 - 10,000",58.88,"More than 50"
3650.00,"2023-2024","1100055","Bridges PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,10.00,720.00,730.00,0.01,0.98,"500 - 999",,"NA"
3651.00,"2023-2024","1100057","Early Childhood Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,494.00,494.00,0.00,1.00,"Less than 500",,"NA"
3652.00,"2023-2024","1100058","Howard University Middle School of Math and Science PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,506.00,506.00,0.00,1.00,"500 - 999",,"NA"
3653.00,"2023-2024","1100064","St. Coletta Special Education PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,16.00,486.00,502.00,0.03,0.96,"500 - 999",,"NA"
3654.00,"2023-2024","1100072","Achievement Preparatory Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,646.00,646.00,0.00,1.00,"500 - 999",,"NA"
3655.00,"2023-2024","1100073","Center City PCS","District Of Columbia","South","11001","District of Columbia",0.00,6.00,0.00,0.00,6.00,0.00,1.00,0.00,26.00,2694.00,2720.00,9.55882352941177e-03,0.99,"1,000 - 10,000",21.55,"10 - 25"
3656.00,"2023-2024","1100077","Washington Yu Ying PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,294.00,974.00,1268.00,0.23,0.76,"1,000 - 10,000",,"NA"
3657.00,"2023-2024","1100080","Inspired Teaching Demonstration PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,364.00,680.00,1044.00,0.34,0.65,"1,000 - 10,000",,"NA"
3658.00,"2023-2024","1100081","Shining Stars Montessori Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,34.00,396.00,430.00,0.07,0.92,"Less than 500",,"NA"
3659.00,"2023-2024","1100082","Richard Wright PCS for Journalism and Media Arts","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,618.00,618.00,0.00,1.00,"500 - 999",,"NA"
3660.00,"2023-2024","1100083","BASIS DC PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,668.00,712.00,1380.00,0.48,0.51,"1,000 - 10,000",,"NA"
3661.00,"2023-2024","1100084","Creative Minds International PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,206.00,956.00,1162.00,0.17,0.82,"1,000 - 10,000",,"NA"
3662.00,"2023-2024","1100085","DC Scholars PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,982.00,982.00,0.00,1.00,"500 - 999",,"NA"
3663.00,"2023-2024","1100086","Mundo Verde Bilingual PCS","District Of Columbia","South","11001","District of Columbia",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,596.00,1460.00,2056.00,0.28,0.71,"1,000 - 10,000",14.00,"10 - 25"
3664.00,"2023-2024","1100087","DYRS","District Of Columbia","South","24003","Anne Arundel County",0.00,1.00,0.00,1.00,2.00,0.00,0.50,0.00,0.00,72.00,72.00,0.00,1.00,"Less than 500",,"NA"
3665.00,"2023-2024","1100088","Sela PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,162.00,408.00,570.00,0.28,0.71,"500 - 999",,"NA"
3666.00,"2023-2024","1100090","Ingenuity Prep PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1584.00,1584.00,0.00,1.00,"1,000 - 10,000",,"NA"
3667.00,"2023-2024","1100093","Lee Montessori PCS","District Of Columbia","South","11001","District of Columbia",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,270.00,734.00,1004.00,0.26,0.73,"1,000 - 10,000",37.57,"25.01 - 50"
3668.00,"2023-2024","1100096","Harmony DC PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,350.00,356.00,0.01,0.98,"Less than 500",,"NA"
3669.00,"2023-2024","1100097","District of Columbia International School","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,644.00,2594.00,3238.00,0.19,0.80,"1,000 - 10,000",,"NA"
3670.00,"2023-2024","1100099","Kingsman Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,650.00,652.00,3.06748466257669e-03,0.99,"500 - 999",,"NA"
3671.00,"2023-2024","1100100","Monument Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,254.00,254.00,0.00,1.00,"Less than 500",,"NA"
3672.00,"2023-2024","1100101","The Children's Guild DC PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,458.00,460.00,4.34782608695652e-03,0.99,"Less than 500",,"NA"
3673.00,"2023-2024","1100102","Washington Global PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,432.00,438.00,0.01,0.98,"Less than 500",,"NA"
3674.00,"2023-2024","1100103","Washington Leadership Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,10.00,786.00,796.00,0.01,0.98,"500 - 999",,"NA"
3675.00,"2023-2024","1100104","Breakthrough Montessori PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,324.00,414.00,738.00,0.43,0.56,"500 - 999",,"NA"
3676.00,"2023-2024","1100105","Goodwill Excel Center PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,880.00,882.00,2.26757369614512e-03,0.99,"500 - 999",,"NA"
3677.00,"2023-2024","1100106","Rocketship Education DC PCS","District Of Columbia","South","11001","District of Columbia",0.00,3.00,0.00,0.00,3.00,0.00,1.00,0.00,14.00,2742.00,2756.00,5.07982583454282e-03,0.99,"1,000 - 10,000",75.63,"More than 50"
3678.00,"2023-2024","1100109","Digital Pioneers Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,2.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,1198.00,1198.00,0.00,1.00,"1,000 - 10,000",,"NA"
3679.00,"2023-2024","1100110","Statesmen College Preparatory Academy for Boys PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,612.00,614.00,3.25732899022801e-03,0.99,"500 - 999",,"NA"
3680.00,"2023-2024","1100111","The Sojourner Truth School PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,80.00,488.00,568.00,0.14,0.85,"500 - 999",,"NA"
3681.00,"2023-2024","1100112","Capital Village PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,206.00,206.00,0.00,1.00,"Less than 500",,"NA"
3682.00,"2023-2024","1100113","Girls Global Academy PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,418.00,420.00,4.76190476190476e-03,0.99,"Less than 500",,"NA"
3683.00,"2023-2024","1100114","I Dream PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,162.00,168.00,0.03,0.96,"Less than 500",,"NA"
3684.00,"2023-2024","1100115","Social Justice PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,248.00,248.00,0.00,1.00,"Less than 500",,"NA"
3685.00,"2023-2024","1100116","Global Citizens PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,10.00,312.00,322.00,0.03,0.96,"Less than 500",,"NA"
3686.00,"2023-2024","1100117","LEARN DC PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,128.00,370.00,498.00,0.25,0.74,"Less than 500",,"NA"
3687.00,"2023-2024","1100118","DC Wildflower PCS","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,56.00,56.00,0.00,1.00,"Less than 500",,"NA"
3688.00,"2023-2024","1100119","DC Jail Education Program","District Of Columbia","South","11001","District of Columbia",0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,82.00,82.00,0.00,1.00,"Less than 500",,"NA"
3689.00,"2023-2024","1200002","FL VIRTUAL","Florida","South","12095","Orange County",1.00,2.00,0.00,0.00,3.00,0.33,0.66,0.00,8470.00,9334.00,17804.00,0.47,0.52,"10,001 - 50,000",7.45,"Less than 10"
3690.00,"2023-2024","1200030","ALACHUA","Florida","South","12001","Alachua County",15.00,45.00,0.00,8.00,68.00,0.22,0.66,0.00,22338.00,35160.00,57498.00,0.38,0.61,"50,001 - 100,000",26.16,"25.01 - 50"
3691.00,"2023-2024","1200060","BAKER","Florida","South","12003","Baker County",6.00,0.00,0.00,4.00,10.00,0.60,0.00,0.00,7708.00,2150.00,9858.00,0.78,0.21,"1,000 - 10,000",5.27,"Less than 10"
3692.00,"2023-2024","1200084","IDEA PUBLIC SCHOOLS","Florida","South","48215","Hidalgo County",0.00,4.00,0.00,0.00,4.00,0.00,1.00,0.00,366.00,6632.00,6998.00,0.05,0.94,"1,000 - 10,000",30.82,"25.01 - 50"
3693.00,"2023-2024","1200090","BAY","Florida","South","12005","Bay County",35.00,11.00,2.00,1.00,49.00,0.71,0.22,0.04,34094.00,21250.00,55344.00,0.61,0.38,"50,001 - 100,000",29.23,"25.01 - 50"
3694.00,"2023-2024","1200120","BRADFORD","Florida","South","12007","Bradford County",8.00,0.00,0.00,3.00,11.00,0.72,0.00,0.00,3666.00,2190.00,5856.00,0.62,0.37,"1,000 - 10,000",9.98,"Less than 10"
3695.00,"2023-2024","1200150","BREVARD","Florida","South","12009","Brevard County",68.00,40.00,0.00,1.00,109.00,0.62,0.36,0.00,84516.00,63104.00,147620.00,0.57,0.42,"More than 100,000",27.79,"25.01 - 50"
3696.00,"2023-2024","1200180","BROWARD","Florida","South","12011","Broward County",10.00,314.00,0.00,1.00,325.00,0.03,0.96,0.00,84022.00,418794.00,502816.00,0.16,0.83,"More than 100,000",38.82,"25.01 - 50"
3697.00,"2023-2024","1200210","CALHOUN","Florida","South","12013","Calhoun County",5.00,0.00,0.00,1.00,6.00,0.83,0.00,0.00,3172.00,930.00,4102.00,0.77,0.22,"1,000 - 10,000",30.53,"25.01 - 50"
3698.00,"2023-2024","1200240","CHARLOTTE","Florida","South","12015","Charlotte County",21.00,3.00,0.00,1.00,25.00,0.84,0.12,0.00,21880.00,11848.00,33728.00,0.64,0.35,"10,001 - 50,000",20.12,"10 - 25"
3699.00,"2023-2024","1200270","CITRUS","Florida","South","12017","Citrus County",24.00,1.00,0.00,2.00,27.00,0.88,0.03,0.00,24184.00,7594.00,31778.00,0.76,0.23,"10,001 - 50,000",11.28,"10 - 25"
3700.00,"2023-2024","1200300","CLAY","Florida","South","12019","Clay County",35.00,16.00,0.00,3.00,54.00,0.64,0.29,0.00,44406.00,34318.00,78724.00,0.56,0.43,"50,001 - 100,000",34.35,"25.01 - 50"
3701.00,"2023-2024","1200330","COLLIER","Florida","South","12021","Collier County",19.00,50.00,1.00,4.00,74.00,0.25,0.67,0.01,29652.00,66912.00,96564.00,0.30,0.69,"50,001 - 100,000",47.84,"25.01 - 50"
3702.00,"2023-2024","1200360","COLUMBIA","Florida","South","12023","Columbia County",12.00,5.00,0.00,2.00,19.00,0.63,0.26,0.00,11698.00,7872.00,19570.00,0.59,0.40,"10,001 - 50,000",22.81,"10 - 25"
3703.00,"2023-2024","1200390","MIAMI-DADE","Florida","South","12086","Miami-Dade County",2.00,520.00,0.00,14.00,536.00,3.73134328358209e-03,0.97,0.00,40778.00,634660.00,675438.00,0.06,0.93,"More than 100,000",52.65,"More than 50"
3704.00,"2023-2024","1200420","DESOTO","Florida","South","12027","DeSoto County",0.00,8.00,1.00,1.00,10.00,0.00,0.80,0.10,2732.00,5840.00,8572.00,0.31,0.68,"1,000 - 10,000",12.12,"10 - 25"
3705.00,"2023-2024","1200450","DIXIE","Florida","South","12029","Dixie County",7.00,0.00,0.00,2.00,9.00,0.77,0.00,0.00,3398.00,744.00,4142.00,0.82,0.17,"1,000 - 10,000",15.65,"10 - 25"
3706.00,"2023-2024","1200480","DUVAL","Florida","South","12031","Duval County",30.00,174.00,0.00,4.00,208.00,0.14,0.83,0.00,80222.00,177752.00,257974.00,0.31,0.68,"More than 100,000",37.08,"25.01 - 50"
